time,DG-FOM,DG-POD ell=10,DG-POD ell=20,DG-POD ell=50,DG-POD ell=100,DG-POD ell=200
1.908125000000e+00,1.012756040767e-02,9.782315705503e-03,9.455168686588e-03,9.819153605517e-03,1.015314205260e-02,1.040667154678e-02
1.908750000000e+00,1.028361953989e-02,9.466862087413e-03,8.881381295367e-03,1.021604294522e-02,9.005051691048e-03,9.876283088417e-03
1.909375000000e+00,9.286413998688e-03,8.995377111898e-03,8.566648376438e-03,1.028657526306e-02,9.099008028858e-03,9.630296139642e-03
1.910000000000e+00,8.403629822752e-03,8.349059741139e-03,8.386229280352e-03,8.871471955643e-03,9.318053500135e-03,7.574852592951e-03
1.910625000000e+00,7.653561673120e-03,7.526006532325e-03,8.073576150634e-03,6.507815462660e-03,7.768680570835e-03,7.313954874638e-03
1.911250000000e+00,6.926604382466e-03,6.541685879293e-03,7.370870909515e-03,4.983460338898e-03,5.331951397452e-03,7.362077429097e-03
1.911875000000e+00,4.502666986436e-03,5.426334948986e-03,6.169854795702e-03,5.059059331119e-03,4.264688031703e-03,4.547749089688e-03
1.912500000000e+00,3.551091964061e-03,4.219920220505e-03,4.568291863481e-03,5.365333415352e-03,4.586909499107e-03,3.286661588574e-03
1.913125000000e+00,3.230519808946e-03,2.965805689928e-03,2.816317657972e-03,4.132451590500e-03,4.436854229979e-03,4.028029833034e-03
1.913750000000e+00,2.035739230410e-03,1.704505300788e-03,1.187485476385e-03,1.550361450853e-03,2.859778523776e-03,2.837142631815e-03
1.914375000000e+00,1.366554473076e-03,4.688093106097e-04,-1.516862866845e-04,-4.735963073339e-04,6.417084094442e-04,5.385238411284e-04
1.915000000000e+00,2.652923613637e-05,-7.188049888127e-04,-1.202920872312e-03,-9.027546284221e-04,-1.057446296158e-03,-3.317061858433e-04
1.915625000000e+00,-1.837937434508e-03,-1.846144128501e-03,-2.099423123254e-03,-9.511597789546e-04,-2.102849491217e-03,-2.122241051075e-03
1.916250000000e+00,-2.601721543676e-03,-2.908949719007e-03,-2.998963286823e-03,-2.314587348645e-03,-3.178109193253e-03,-2.806711525350e-03
1.916875000000e+00,-4.757587309745e-03,-3.907066667898e-03,-3.973654691708e-03,-4.715887997995e-03,-4.476250870779e-03,-3.749233851613e-03
1.917500000000e+00,-6.058740417695e-03,-4.840280986952e-03,-4.963081953222e-03,-6.226769274394e-03,-5.533117024445e-03,-5.717584389322e-03
1.918125000000e+00,-5.717289542744e-03,-5.705002918573e-03,-5.818524305981e-03,-5.933682252682e-03,-6.204850061614e-03,-5.886201254224e-03
1.918750000000e+00,-6.434867362014e-03,-6.492701733217e-03,-6.410792753779e-03,-5.206479015781e-03,-6.622500050722e-03,-7.184262626960e-03
1.919375000000e+00,-6.166191046709e-03,-7.190508137638e-03,-6.734446429415e-03,-5.804824507808e-03,-6.667604301474e-03,-7.448900287099e-03
1.920000000000e+00,-7.249388716333e-03,-7.783813251320e-03,-6.940254143149e-03,-7.507165735422e-03,-6.571170626154e-03,-7.058447655984e-03
1.920625000000e+00,-8.306239259074e-03,-8.260156400651e-03,-7.267419171358e-03,-8.559959502302e-03,-7.023566200323e-03,-6.926705022352e-03
1.921250000000e+00,-7.475147775096e-03,-8.613340880941e-03,-7.905910842695e-03,-8.224373857406e-03,-8.010987267395e-03,-6.917744349908e-03
1.921875000000e+00,-8.199918643003e-03,-8.846634713738e-03,-8.864213713675e-03,-7.805177062608e-03,-8.907266938883e-03,-9.154730067054e-03
1.922500000000e+00,-1.020080693261e-02,-8.974122512678e-03,-9.922378685297e-03,-8.789845110998e-03,-9.719809037792e-03,-1.042985133135e-02
1.923125000000e+00,-1.072412739138e-02,-9.019723171923e-03,-1.070942092207e-02,-1.076473466981e-02,-1.070864829626e-02,-9.934933274298e-03
1.923750000000e+00,-1.132792783083e-02,-9.013965318531e-03,-1.087793181927e-02,-1.192504344143e-02,-1.134563398859e-02,-1.061252684734e-02
1.924375000000e+00,-1.091918487864e-02,-8.989175384806e-03,-1.029233646068e-02,-1.130823969231e-02,-1.100458230601e-02,-1.210525786253e-02
1.925000000000e+00,-1.052260872435e-02,-8.974141739386e-03,-9.132020880165e-03,-9.707899426751e-03,-9.888584937165e-03,-1.017839065868e-02
1.925625000000e+00,-8.478342026852e-03,-8.989469779755e-03,-7.847233721613e-03,-8.369854071862e-03,-8.586660848200e-03,-8.251479891444e-03
1.926250000000e+00,-6.673229645418e-03,-9.044697006331e-03,-6.977531415047e-03,-7.610520606694e-03,-7.537093170293e-03,-7.411530207241e-03
1.926875000000e+00,-6.586902020091e-03,-9.137826376445e-03,-6.913461799092e-03,-7.151116898482e-03,-6.989731360370e-03,-6.149497233062e-03
1.927500000000e+00,-6.622819204943e-03,-9.257358435596e-03,-7.715140803724e-03,-7.185150339492e-03,-7.089248618904e-03,-7.783646088293e-03
1.928125000000e+00,-9.375183050287e-03,-9.386297472559e-03,-9.077912257241e-03,-8.267795218804e-03,-8.224966753023e-03,-9.202164948917e-03
1.928750000000e+00,-1.135837757404e-02,-9.507122063714e-03,-1.046564539956e-02,-1.017807429271e-02,-1.051488207007e-02,-1.085981927591e-02
1.929375000000e+00,-1.189770655060e-02,-9.606466002098e-03,-1.135068198687e-02,-1.162575632515e-02,-1.235419608245e-02,-1.070093727869e-02
1.930000000000e+00,-1.028383814690e-02,-9.678314817531e-03,-1.144696709988e-02,-1.148671332707e-02,-1.159360132845e-02,-1.029740114789e-02
1.930625000000e+00,-9.481538566225e-03,-9.724876087693e-03,-1.082615476519e-02,-1.002460620700e-02,-9.064867374423e-03,-1.098616397025e-02
1.931250000000e+00,-9.090441234966e-03,-9.754847531025e-03,-9.864036500667e-03,-8.550855911043e-03,-7.980413823529e-03,-8.421136880803e-03
1.931875000000e+00,-8.998002550239e-03,-9.779452125428e-03,-9.047584845218e-03,-8.057096946068e-03,-9.130251519764e-03,-8.734824184220e-03
1.932500000000e+00,-9.092057432412e-03,-9.807180075707e-03,-8.739619723196e-03,-8.510001098562e-03,-1.012521860106e-02,-8.875497981664e-03
1.933125000000e+00,-8.862677566005e-03,-9.838535168449e-03,-9.015552554324e-03,-9.345866447235e-03,-9.685401536445e-03,-9.128410208113e-03
1.933750000000e+00,-1.050454846625e-02,-9.862138826178e-03,-9.647129102557e-03,-1.016506317440e-02,-9.143823173588e-03,-1.076793237283e-02
1.934375000000e+00,-1.055754698799e-02,-9.853280657945e-03,-1.023279128072e-02,-1.077457496409e-02,-9.578733468874e-03,-1.020406530671e-02
1.935000000000e+00,-9.807507947560e-03,-9.775476765593e-03,-1.040204800142e-02,-1.092138584253e-02,-1.028444109340e-02,-1.133593867966e-02
1.935625000000e+00,-1.097839511044e-02,-9.584926287089e-03,-9.988355328758e-03,-1.037671702863e-02,-1.016518656674e-02,-9.662136312185e-03
1.936250000000e+00,-9.148438051296e-03,-9.237096956605e-03,-9.086650405095e-03,-9.242330947115e-03,-9.048184704412e-03,-7.672663765540e-03
1.936875000000e+00,-5.716133323037e-03,-8.694174438497e-03,-7.974719786134e-03,-7.913124971811e-03,-7.570917290534e-03,-7.975436980705e-03
1.937500000000e+00,-6.413251030899e-03,-7.931892839370e-03,-6.948088985412e-03,-6.700489302557e-03,-6.351374911324e-03,-6.875141022541e-03
1.938125000000e+00,-5.922554634610e-03,-6.944375478236e-03,-6.159544797085e-03,-5.665261265235e-03,-5.622641811564e-03,-5.892468902782e-03
1.938750000000e+00,-6.006508887063e-03,-5.746029697149e-03,-5.546617432722e-03,-4.833259246833e-03,-5.544335197324e-03,-4.903120494729e-03
1.939375000000e+00,-6.547749493361e-03,-4.370161187083e-03,-4.879616826868e-03,-4.325486986788e-03,-5.735498810805e-03,-4.428114730704e-03
1.940000000000e+00,-3.908228009219e-03,-2.864658756626e-03,-3.897640151851e-03,-4.092355895467e-03,-4.832522349003e-03,-4.212184939818e-03
1.940625000000e+00,-1.838934743903e-03,-1.285693147274e-03,-2.455345636672e-03,-3.656105024856e-03,-2.587941279288e-03,-4.125082233550e-03
1.941250000000e+00,-1.267813040962e-03,3.092596057100e-04,-6.019721374658e-04,-2.392075960699e-03,-1.050697874853e-03,-2.267547794286e-03
1.941875000000e+00,-4.051717594816e-04,1.867697100025e-03,1.445143441080e-03,-1.492673885619e-04,-7.016302184088e-04,6.095166129943e-04
1.942500000000e+00,1.818866864930e-03,3.346546201979e-03,3.411224545355e-03,2.545520130453e-03,1.407241593827e-03,2.666352419395e-03
1.943125000000e+00,4.668026718032e-03,4.714160754599e-03,5.093051459715e-03,5.003876661073e-03,5.921690500310e-03,4.679821183546e-03
1.943750000000e+00,7.091950698733e-03,5.949838035448e-03,6.434369223252e-03,7.007607247429e-03,8.781585916510e-03,7.001995196364e-03
1.944375000000e+00,9.451275055713e-03,7.041413340645e-03,7.510152224928e-03,8.780852688954e-03,8.517974839171e-03,8.883511047209e-03
1.945000000000e+00,1.000210909758e-02,7.981907185123e-03,8.436547812975e-03,1.035944693989e-02,8.968818788773e-03,9.264081677200e-03
1.945625000000e+00,1.080965626362e-02,8.766351461620e-03,9.266438366219e-03,1.123063029152e-02,1.129048033848e-02,1.234564000730e-02
1.946250000000e+00,1.134292853581e-02,9.389779674104e-03,9.937871933314e-03,1.085058675820e-02,1.166217251405e-02,1.238239024637e-02
1.946875000000e+00,1.012023820147e-02,9.846974566834e-03,1.030999572284e-02,9.513089379881e-03,9.322260190010e-03,8.429076451433e-03
1.947500000000e+00,9.431120759999e-03,1.013402785494e-02,1.026723326264e-02,8.406978878060e-03,8.005344508766e-03,8.049695749928e-03
1.948125000000e+00,8.243574518014e-03,1.025122041510e-02,9.828354878022e-03,8.522415696091e-03,8.607124356805e-03,8.508933789138e-03
1.948750000000e+00,7.249600446374e-03,1.020631727999e-02,9.188938220132e-03,9.555309359648e-03,8.838265743549e-03,9.445147995042e-03
1.949375000000e+00,8.304916135765e-03,1.001719665827e-02,8.659827311375e-03,1.022693705264e-02,8.943274669114e-03,8.707001521626e-03
1.950000000000e+00,1.042181412901e-02,9.712842809445e-03,8.522995494619e-03,9.825396555493e-03,1.029134176902e-02,9.258297720336e-03
1.950625000000e+00,1.068853442661e-02,9.332104446381e-03,8.877335756717e-03,9.106630574878e-03,1.118432042023e-02,1.158966750908e-02
1.951250000000e+00,1.190779782417e-02,8.920163425643e-03,9.560766855764e-03,9.283520679784e-03,1.012750248897e-02,1.033313456801e-02
1.951875000000e+00,1.128123292364e-02,8.523239183698e-03,1.020142354163e-02,1.027909431061e-02,9.240389006105e-03,9.732424865065e-03
1.952500000000e+00,8.833434042829e-03,8.182528008363e-03,1.038513764061e-02,1.059050447610e-02,9.931247704788e-03,1.042010130909e-02
1.953125000000e+00,8.192408978186e-03,7.928622516862e-03,9.862773586609e-03,9.148411773004e-03,9.791741753449e-03,9.677371899928e-03
1.953750000000e+00,7.256761714636e-03,7.777609441957e-03,8.693764102367e-03,6.812486907178e-03,7.148321953593e-03,6.260375947921e-03
1.954375000000e+00,4.925176940904e-03,7.729707585996e-03,7.247958269019e-03,5.426528034159e-03,4.376225926798e-03,4.634692949520e-03
1.955000000000e+00,4.270271370402e-03,7.770757574711e-03,6.055716611865e-03,5.591544662192e-03,4.078009989729e-03,4.961458051481e-03
1.955625000000e+00,5.731499939561e-03,7.876238767502e-03,5.572501262329e-03,6.159194982553e-03,5.428486301839e-03,4.263959634320e-03
1.956250000000e+00,5.564017117886e-03,8.016916864501e-03,5.969812190712e-03,6.142770968544e-03,6.469502235517e-03,5.874367603449e-03
1.956875000000e+00,6.607382328481e-03,8.164855409045e-03,7.054774277358e-03,6.303514914356e-03,7.357040512745e-03,7.882983896920e-03
1.957500000000e+00,9.893302015310e-03,8.298445978006e-03,8.359407410893e-03,8.005468298909e-03,9.046759717949e-03,9.957678164525e-03
1.958125000000e+00,1.061842133925e-02,8.405347184779e-03,9.357683434616e-03,1.082129390726e-02,1.070789145251e-02,1.093142112294e-02
1.958750000000e+00,1.078631987007e-02,8.482719057049e-03,9.705508279472e-03,1.239059741755e-02,1.097343071080e-02,9.942635305029e-03
1.959375000000e+00,1.050900971264e-02,8.534781831215e-03,9.387661826428e-03,1.110375060447e-02,1.021120978077e-02,9.735295031973e-03
1.960000000000e+00,8.425980251296e-03,8.568366225596e-03,8.702227711543e-03,8.199678849657e-03,9.233042566909e-03,9.899918943145e-03
1.960625000000e+00,8.509788980179e-03,8.587605447567e-03,8.093711237156e-03,6.439101725822e-03,7.854799605235e-03,8.114350327505e-03
1.961250000000e+00,7.566188229423e-03,8.589133006049e-03,7.920223701717e-03,7.006920516718e-03,6.743509189289e-03,6.001528859913e-03
1.961875000000e+00,7.834880966090e-03,8.559043388056e-03,8.270730124234e-03,8.559516596270e-03,7.524104629078e-03,7.840188653638e-03
1.962500000000e+00,9.138572239004e-03,8.472468812972e-03,8.920762905449e-03,9.319391901140e-03,9.499240500396e-03,9.537679291882e-03
1.963125000000e+00,9.372668133953e-03,8.296018504627e-03,9.444164205567e-03,9.131387214302e-03,1.019080371278e-02,1.073461004611e-02
1.963750000000e+00,9.039295543741e-03,7.992658899057e-03,9.420855930475e-03,8.890598809739e-03,9.441603975240e-03,1.014970052134e-02
1.964375000000e+00,8.479565720013e-03,7.528039932420e-03,8.635428671394e-03,8.681411591245e-03,8.530026890025e-03,6.958636934961e-03
1.965000000000e+00,6.865468858473e-03,6.876927521191e-03,7.170158448464e-03,7.577004210466e-03,6.799255934986e-03,6.530295304143e-03
1.965625000000e+00,4.913002494019e-03,6.028365116497e-03,5.352538844115e-03,5.276380686425e-03,3.946372941633e-03,5.081258136871e-03
1.966250000000e+00,3.292078012378e-03,4.988464850757e-03,3.591203209872e-03,2.937863004946e-03,2.341455360934e-03,2.938388311427e-03
1.966875000000e+00,1.844324293294e-03,3.780254545865e-03,2.187169581607e-03,1.828638266706e-03,2.759481789411e-03,2.102337370739e-03
1.967500000000e+00,1.565622612823e-03,2.440656340146e-03,1.213766686680e-03,1.704208726732e-03,2.491163861107e-03,1.929541566161e-03
1.968125000000e+00,8.195589498871e-04,1.015293695613e-03,5.175546496820e-04,1.235425211173e-03,5.843407272402e-04,5.359814529530e-04
1.968750000000e+00,-1.713012403211e-04,-4.477277666254e-04,-1.722650435662e-04,-1.761895665845e-04,-7.412032820338e-04,-1.436149141080e-03
1.969375000000e+00,-1.708710970244e-03,-1.903745227519e-03,-1.092162285635e-03,-1.767630476421e-03,-9.686658188118e-04,2.230290004751e-05
1.970000000000e+00,-1.730397594909e-03,-3.315983249971e-03,-2.331814902801e-03,-2.705871810931e-03,-1.672864560892e-03,-1.220864773322e-03
1.970625000000e+00,-2.556765942769e-03,-4.657736665163e-03,-3.813635389082e-03,-3.306191722143e-03,-2.912066031189e-03,-4.214170624051e-03
1.971250000000e+00,-5.319400910451e-03,-5.912083660597e-03,-5.362471809629e-03,-4.485880378634e-03,-4.274237189264e-03,-5.504647160421e-03
1.971875000000e+00,-8.228083815611e-03,-7.069521497108e-03,-6.814461941619e-03,-6.407360360473e-03,-6.669770128565e-03,-6.527036022517e-03
1.972500000000e+00,-7.452305703768e-03,-8.124399708503e-03,-8.097018215356e-03,-8.292888989600e-03,-9.450329178200e-03,-7.157135358890e-03
1.973125000000e+00,-7.988933616928e-03,-9.071275211907e-03,-9.234989130725e-03,-9.523467917610e-03,-1.013801938313e-02,-8.733939990528e-03
1.973750000000e+00,-9.670121779619e-03,-9.902273880148e-03,-1.028628123148e-02,-1.033533688895e-02,-9.106404897915e-03,-9.854551395630e-03
1.974375000000e+00,-1.040042283950e-02,-1.060622859207e-02,-1.125481727631e-02,-1.123257896575e-02,-9.494051728709e-03,-1.139588707666e-02
1.975000000000e+00,-1.264872786978e-02,-1.116985665456e-02,-1.204337939873e-02,-1.216296174449e-02,-1.183972784688e-02,-1.180662092213e-02
1.975625000000e+00,-1.274450353696e-02,-1.158066871870e-02,-1.248482100770e-02,-1.265638031671e-02,-1.353486235175e-02,-1.201343918451e-02
1.976250000000e+00,-1.242242673234e-02,-1.183081096557e-02,-1.244103482171e-02,-1.254321251814e-02,-1.318092801467e-02,-1.316976758353e-02
1.976875000000e+00,-1.159840716732e-02,-1.192075629018e-02,-1.191356961200e-02,-1.210770972761e-02,-1.190944546431e-02,-1.246831591242e-02
1.977500000000e+00,-1.210040750334e-02,-1.186175177767e-02,-1.109533086516e-02,-1.158596616965e-02,-1.125273610592e-02,-1.228927939117e-02
1.978125000000e+00,-1.231288926725e-02,-1.167620365101e-02,-1.031987544444e-02,-1.093690311165e-02,-1.155115040290e-02,-1.145024465167e-02
1.978750000000e+00,-1.118079607766e-02,-1.139567184898e-02,-9.920398877963e-03,-1.022461553496e-02,-1.171462887024e-02,-1.077368563933e-02
1.979375000000e+00,-1.095109936672e-02,-1.105673501647e-02,-1.006453705031e-02,-9.849730570226e-03,-1.064887861471e-02,-1.080466689173e-02
1.980000000000e+00,-9.592130265809e-03,-1.069552824980e-02,-1.065263255323e-02,-1.009570332515e-02,-9.233240688544e-03,-9.266243389815e-03
1.980625000000e+00,-9.159353949318e-03,-1.034211570388e-02,-1.134163009527e-02,-1.063356644933e-02,-9.198900169238e-03,-9.561125610575e-03
1.981250000000e+00,-9.773499051317e-03,-1.001594633525e-02,-1.169498274949e-02,-1.082350085275e-02,-1.024867920077e-02,-1.075476738297e-02
1.981875000000e+00,-1.010603243678e-02,-9.723427468830e-03,-1.139212349941e-02,-1.047790869073e-02,-1.073837679531e-02,-9.386653801070e-03
1.982500000000e+00,-1.068699787556e-02,-9.458183941546e-03,-1.039488329267e-02,-1.000074971253e-02,-1.039635183965e-02,-9.126200391373e-03
1.983125000000e+00,-9.492375702418e-03,-9.203958652037e-03,-8.983766023764e-03,-9.694635516704e-03,-9.940646206200e-03,-1.126549267916e-02
1.983750000000e+00,-8.864259547389e-03,-8.939498100131e-03,-7.638726802704e-03,-9.270714603602e-03,-9.359659136481e-03,-1.048040559362e-02
1.984375000000e+00,-8.691100358457e-03,-8.644300344581e-03,-6.816904034706e-03,-8.340799394534e-03,-8.472784121829e-03,-8.436043478374e-03
1.985000000000e+00,-9.124281671867e-03,-8.303895697337e-03,-6.733907731951e-03,-7.220543538770e-03,-7.689041076572e-03,-7.702022182376e-03
1.985625000000e+00,-8.261519277317e-03,-7.913434539404e-03,-7.257020891234e-03,-6.801583332454e-03,-7.240065923878e-03,-6.468515100151e-03
1.986250000000e+00,-6.717714837004e-03,-7.478750264858e-03,-7.965573592933e-03,-7.452428623271e-03,-7.017726052194e-03,-6.509931879937e-03
1.986875000000e+00,-5.721482120875e-03,-7.014657829412e-03,-8.351543183177e-03,-8.310982387170e-03,-7.132138846714e-03,-8.102544635005e-03
1.987500000000e+00,-6.122208090554e-03,-6.540901121935e-03,-8.063310471191e-03,-8.016154183034e-03,-7.432826525094e-03,-7.877334982545e-03
1.988125000000e+00,-6.939872455080e-03,-6.076721683324e-03,-7.073133704382e-03,-6.187657814774e-03,-7.022783403103e-03,-5.247809430767e-03
1.988750000000e+00,-5.618786507292e-03,-5.635354796100e-03,-5.686060830955e-03,-3.954413499380e-03,-5.292957908253e-03,-4.358854096512e-03
1.989375000000e+00,-4.533595744644e-03,-5.219787124403e-03,-4.386326610500e-03,-2.854498536796e-03,-3.189109401758e-03,-4.404409781732e-03
1.990000000000e+00,-3.652430600233e-03,-4.820825199648e-03,-3.597508993628e-03,-3.313305170774e-03,-2.676780313288e-03,-3.789747287453e-03
1.990625000000e+00,-4.104154762860e-03,-4.417992218370e-03,-3.474651321787e-03,-4.399091158539e-03,-4.342226627187e-03,-4.629709676729e-03
1.991250000000e+00,-4.812933633800e-03,-3.983116166383e-03,-3.829498110617e-03,-5.025255878115e-03,-6.049666613705e-03,-5.399655827452e-03
1.991875000000e+00,-4.621855141331e-03,-3.485848357727e-03,-4.223127517486e-03,-5.039208355520e-03,-5.584779853258e-03,-4.775086038575e-03
1.992500000000e+00,-4.146621199085e-03,-2.899903840206e-03,-4.177699504922e-03,-4.868247485984e-03,-3.933199411519e-03,-4.165715152064e-03
1.993125000000e+00,-4.874392279268e-03,-2.208647730667e-03,-3.402183299824e-03,-4.365480189254e-03,-3.216622868531e-03,-4.344519545070e-03
1.993750000000e+00,-1.896533485229e-03,-1.408802131485e-03,-1.923400375713e-03,-2.670307757893e-03,-2.594653281537e-03,-2.047719667117e-03
1.994375000000e+00,6.842128666569e-04,-5.114797001026e-04,-6.366737587866e-05,4.479420621709e-04,-9.176213396328e-05,5.426013005657e-04
1.995000000000e+00,1.598927724603e-03,4.596406701827e-04,1.716952101808e-03,3.553596695548e-03,3.034088354332e-03,1.561362842659e-03
1.995625000000e+00,3.508885438691e-03,1.472537118946e-03,3.031497955517e-03,4.611765763718e-03,4.098714437299e-03,4.397913273278e-03
1.996250000000e+00,4.082093392422e-03,2.492481066377e-03,3.727346553117e-03,3.277830146852e-03,3.410641038200e-03,4.395941918071e-03
1.996875000000e+00,3.427000811605e-03,3.487811380548e-03,3.926408379988e-03,1.566890931491e-03,2.965330257364e-03,2.839332331728e-03
1.997500000000e+00,3.240116354920e-03,4.434584112611e-03,3.937193770170e-03,1.759559325944e-03,2.983222839143e-03,3.241804787905e-03
1.998125000000e+00,3.451227152876e-03,5.319141515326e-03,4.094455643934e-03,3.921690361668e-03,3.064557268886e-03,2.838697924354e-03
1.998750000000e+00,4.403317447416e-03,6.138165468289e-03,4.611626073511e-03,6.097773885084e-03,4.186119894358e-03,3.825355267669e-03
1.999375000000e+00,5.678413384053e-03,6.896388921430e-03,5.514839991892e-03,6.887137003694e-03,6.696729321869e-03,6.370943415194e-03
2.000000000000e+00,6.609083601558e-03,7.602687274160e-03,6.677156476451e-03,7.038151685207e-03,8.736025166818e-03,8.495742234661e-03
2.000625000000e+00,9.983463486270e-03,8.265629045253e-03,7.916909974733e-03,8.080283088736e-03,9.006769207818e-03,9.369774901682e-03
2.001250000000e+00,1.061193102560e-02,8.889648990428e-03,9.094777187829e-03,1.003695607297e-02,9.050432173931e-03,8.827959469922e-03
2.001875000000e+00,1.102785973146e-02,9.472801715209e-03,1.015432795186e-02,1.141016263349e-02,1.056365856604e-02,1.047589755755e-02
2.002500000000e+00,1.209201962969e-02,1.000661516600e-02,1.109200410009e-02,1.134529112255e-02,1.225773497869e-02,1.313548118461e-02
2.003125000000e+00,1.157506179927e-02,1.047800316169e-02,1.188898057046e-02,1.082500587759e-02,1.207630477724e-02,1.233140808191e-02
2.003750000000e+00,1.126518564002e-02,1.087265531909e-02,1.246139151179e-02,1.120946470772e-02,1.099218152536e-02,1.105867964385e-02
2.004375000000e+00,1.126387013640e-02,1.117893664391e-02,1.267285837577e-02,1.226812744927e-02,1.109880748323e-02,1.068083031114e-02
2.005000000000e+00,1.034546516404e-02,1.139119421043e-02,1.241172690931e-02,1.253060720073e-02,1.153591477282e-02,1.062814899559e-02
2.005625000000e+00,1.108811023148e-02,1.151151877887e-02,1.168981273231e-02,1.140778707959e-02,1.070309631966e-02,1.110797482332e-02
2.006250000000e+00,1.048880464177e-02,1.154940807278e-02,1.069774983919e-02,1.002967628479e-02,1.025986306161e-02,1.107241631031e-02
2.006875000000e+00,1.131232958208e-02,1.151932694599e-02,9.769099786923e-03,9.678725274123e-03,1.168563375619e-02,1.191348085756e-02
2.007500000000e+00,1.158400885973e-02,1.143672106119e-02,9.253922629866e-03,1.015139214323e-02,1.222745480003e-02,1.038621479604e-02
2.008125000000e+00,9.975856239379e-03,1.131347367963e-02,9.356399267743e-03,1.034184703034e-02,9.994867322138e-03,8.989543549183e-03
2.008750000000e+00,1.007712298912e-02,1.115398853887e-02,1.001944043572e-02,1.001640494269e-02,8.416481875588e-03,1.077169942704e-02
2.009375000000e+00,1.036917982444e-02,1.095298201277e-02,1.092366556323e-02,1.008908104978e-02,1.007939645444e-02,1.102754741380e-02
2.010000000000e+00,1.168706381141e-02,1.069569255350e-02,1.161382274214e-02,1.104986395868e-02,1.201287120285e-02,1.141960041320e-02
2.010625000000e+00,1.058167654452e-02,1.036065031592e-02,1.169963696759e-02,1.195495592985e-02,1.161528869968e-02,1.058511751427e-02
2.011250000000e+00,1.073650495951e-02,9.924528139470e-03,1.103529805425e-02,1.152029098266e-02,1.048831492879e-02,9.099129198973e-03
2.011875000000e+00,9.103123047597e-03,9.368066051200e-03,9.786753324580e-03,9.772406773432e-03,9.645712076598e-03,1.009488421041e-02
2.012500000000e+00,8.305851552646e-03,8.681754727418e-03,8.348706348605e-03,7.965081463787e-03,8.114120220618e-03,1.030066047552e-02
2.013125000000e+00,8.093005253028e-03,7.869957340733e-03,7.148342218292e-03,7.004685708396e-03,6.857929732081e-03,7.659768678054e-03
2.013750000000e+00,7.211233287389e-03,6.952451879070e-03,6.431969682036e-03,6.613087651267e-03,7.196263384825e-03,5.757094188102e-03
2.014375000000e+00,5.843610263559e-03,5.962922221003e-03,6.142554509978e-03,6.143202603091e-03,7.065677084954e-03,6.832451868752e-03
2.015000000000e+00,4.787728382392e-03,4.944592588232e-03,5.952761027780e-03,5.558295874670e-03,4.860359838672e-03,4.939500191729e-03
2.015625000000e+00,4.538087281277e-03,3.943833589261e-03,5.440314698433e-03,5.144977868781e-03,3.186616562664e-03,3.410633651859e-03
2.016250000000e+00,4.678423529386e-03,3.003022481976e-03,4.319353272773e-03,4.663593345161e-03,3.900646996413e-03,4.532751362013e-03
2.016875000000e+00,3.736628532461e-03,2.154110060344e-03,2.610580892126e-03,3.454584844735e-03,4.363638146598e-03,3.443485540752e-03
2.017500000000e+00,1.126953017308e-03,1.414192152173e-03,6.611428204453e-04,1.410192483974e-03,2.273915037914e-03,1.784247001983e-03
2.018125000000e+00,-9.669037485110e-04,7.839408030213e-04,-1.001045297496e-03,-6.722552834035e-04,-7.002065399680e-04,-6.812030336155e-04
2.018750000000e+00,-2.181306338104e-03,2.491213580983e-04,-1.911000359277e-03,-1.899671634596e-03,-2.231107577848e-03,-9.900947208166e-04
2.019375000000e+00,-6.457112314958e-04,-2.152479774845e-04,-1.890831989483e-03,-2.098818940366e-03,-2.119240103652e-03,-8.568539786560e-04
2.020000000000e+00,-3.074133149682e-04,-6.390943116118e-04,-1.144821333443e-03,-1.632578119021e-03,-1.108974457282e-03,-3.009161708313e-03
2.020625000000e+00,-9.213286299635e-04,-1.051164189033e-03,-1.781418955879e-04,-8.090031780740e-04,-3.228862882195e-05,-1.606825549779e-03
2.021250000000e+00,-2.174123209473e-03,-1.473902207254e-03,4.226897906418e-04,7.675987167225e-05,1.089865638230e-04,1.014641108918e-03
2.021875000000e+00,-7.103496243951e-04,-1.920369182927e-03,2.435628233395e-04,3.422365575253e-04,-8.727721858014e-04,9.532633818997e-05
2.022500000000e+00,-1.086181929972e-03,-2.393712677596e-03,-7.876651360849e-04,-7.566629488880e-04,-2.017543335326e-03,-1.903400541187e-03
2.023125000000e+00,-2.774813729867e-03,-2.889079388008e-03,-2.390857097208e-03,-3.040519377949e-03,-2.797821798370e-03,-3.122737610499e-03
2.023750000000e+00,-3.417540221450e-03,-3.397284069184e-03,-4.079519489109e-03,-5.179606682161e-03,-3.878393184059e-03,-4.804756284888e-03
2.024375000000e+00,-4.617614354918e-03,-3.909158802277e-03,-5.386596710100e-03,-5.905148952385e-03,-5.461642775636e-03,-5.233186076535e-03
2.025000000000e+00,-6.309180443801e-03,-4.419388878847e-03,-6.060957821190e-03,-5.338020444929e-03,-6.164274358013e-03,-5.070724356148e-03
2.025625000000e+00,-6.344479503259e-03,-4.928819648499e-03,-6.147235100241e-03,-4.748970705367e-03,-5.145568865484e-03,-5.261765610543e-03
2.026250000000e+00,-5.361782954471e-03,-5.444643028341e-03,-5.924315884767e-03,-5.032247348431e-03,-4.271927345779e-03,-4.969409558798e-03
